ID	TARGET	TEXT	STANCE
1705	转基因食品	建议小崔好好看看贾鹤鹏的文章：小崔，美国人对转基因只是“装糊涂”-@观察者网 .. 学习一下如何做基本的调查和新闻. 央视的牛,不仅会毁了其女主持人, 也会毁掉其男主持人---就是因为太牛,女主持人就可以凭容貌吃饭,男主持人就可以凭名望发声,--但他们最需要的其实是大脑! http://t.cn/8FyGei5	UNKNOWN
1706	转基因食品	【中国农大教授：转基因大米是安全的 可放心食用】针对“武汉转基因大米”事件，农大教授罗云波表示，转基因大米已得到安全性评价，但在没有获得商业化种植许可之前，非法种植和销售行为均应受到惩处。他认为，“转基因大米有一天一定会走向我们的餐桌，只是一个时机问题。”http://t.cn/RPljunn	UNKNOWN
1707	转基因食品	@崔永元 崔老师，你关于辽宁转基因玉米滥种的那个贴子被改设置成“好友可见”了，只能评论不能转发：http://t.cn/R49bCla	UNKNOWN
1708	转基因食品	【圣女果唔係转基因番茄 而係最原始嘅番茄品种】有多街坊都觉得圣女果係转基因番茄，孩子唔可以多食。植物学博士史军就话，圣女果并唔係转基因番茄，反而佢先係最原始嘅番茄品种，甚至可以话係冇完全驯化嘅品种，DNA序列分析嘅结果证实咗哩一点。 via生命时报	UNKNOWN
1709	转基因食品	说个好笑的事儿，我爸平时喜欢用豆子生豆芽，有次买了黄豆放了几天直接裂成两半，没有生芽，转基因就在身边啊，我爸现在只用绿豆生豆芽[可爱]	UNKNOWN
1710	转基因食品	二十年前：三峡建成将抗千年一遇洪水，发电将点亮大半中国；今天：三峡主要对荆江防洪起点作用，防洪能力并没有那么强。至于电量电价嘛……… 现在专家和农业官员凿凿：转基因绝对安全！等转基因普及了问题来了，官方：转基因只是在某方面安全，民众们误解我们了！ ——我操你妈！！	UNKNOWN
1711	转基因食品	【薯条、番茄酱也是转基因食品？！】食品安全专家董金狮表示，目前转基因食品在洋快餐中广泛使用，如番茄酱、玉米棒、薯条等。他建议，未成年儿童、育龄期的男女、孕妇等，应该慎重食用转基因食品，尽量减少转基因食品可能带来的风险。亲们，真要注意啊！楚天都市报http://t.cn/zH38WDH	UNKNOWN
1712	转基因食品	【中国五年内推进 新型转基因玉米产业化】中国将在接下来的五年内推进新型转基因玉米和其他作物的产业化进程。中国目前批准种植的转基因作物只有棉花和番木瓜，2015年转基因棉花推广种植5000万亩，番木瓜种植15万亩。在中国农业部前天举行的新闻发布会上，农业部科技教育司司长廖西元在会上指出发展转	UNKNOWN
1713	转基因食品	【请端起科学的武器 ——评崔永元“美国转基因调查”】这样中肯的批评，崔永元照样听不进去。为啥？现在，小崔有自己的科学顾问陈一文，这个顾问相信水变油、永动机，还能自己预报地震，简直无所不能。太有了这么厉害的独门科学，当然可以傲视当代的科学了。 http://t.cn/8sMv7EA	UNKNOWN
1714	转基因食品	【袁隆平：要号召愿意为科学献身的年轻人吃转基因水稻|袁隆平|水稻_凤凰资讯 http://t.cn/RzRGE8G】很难相信这是一个科学家说的话。转基因水稻已经获得了安全证书，吃个转基因大米还需要献身吗？	UNKNOWN
1715	转基因食品	一群所谓反转基因的，只不过是生物没学好的反智罢了	UNKNOWN
1716	转基因食品	国外都在抵制转基因食品，干那样的坏事情终没好下场，	UNKNOWN
1717	转基因食品	【何承高：“核地雷”将把中华民族绑在亡国灭种的道路上】 如果说资源被掏空、土地被污染，水务被控制、种子和粮食被转基因污染等已经让我们危在旦夕、残延苟喘的话，那埋在中国6大地区16个省市40多个的地方的“核地雷”，就把中国牢牢地绑在了奔往末日之道的战车上http://t.cn/8sYBNVy	UNKNOWN
1718	转基因食品	【肖鹰：媒体三无斗士崔永元_凤凰博报】在面对面辩论的时候，崔永元问黄金大米到底转了几个基因时，卢教授显得有些窘迫，犹豫之后回答两个，然后，崔大声的说“七个”，引来掌声。于是乎，在老百姓印象中，一个比小崔还不懂生物的，昧着良心说话的砖家形象就此产生。@赵芳一诺 http://t.cn/RAqcVQp	UNKNOWN
1719	转基因食品	转基因玉米MON863，孟山都不敢推广了！http://t.cn/RbHFh5J 欧盟曾经核淮进口抗切根虫转基因玉米MON863和含有MON863在内的混合品系，这些玉米可以合成杀死切根虫的毒蛋白Cry3Bb1。但在去年年底欧盟执委会已通知各会员国，MON863的延续进口核淮都已被撤销，因此不能再行进口。这是应孟山都的要求。	UNKNOWN
1720	转基因食品	转基受到社会广泛反对主要问题在于法制环境而非科普教育。美国人大量吃转基因食品，也仍然有反对声音。已经三代人了，没看到不良案例。问题是美国一旦有证据，严惩制度完善，赔偿受害人天价，威慑经营者。中国该及早改法才是。连股市追偿都不给，还谈哪门子转基因。利益链要合理规范，说话才有底气。	UNKNOWN
1721	转基因食品	很多富二代在美国买豪车称是为了融入美国上流社会！我不禁想笑！我们对美国的看法一直太美丽了！其实现在美国数一数二的医药公司把中国人民当试验品，美国的转基因公司把中国的儿童当试验品，早就跟日本鬼子的731部队一样！美国发生过排华，以后就不会？看来没有人头落地啊！	UNKNOWN
1722	转基因食品	我说的是草甘膦的毒理实验报告全世界都有做，而且是公开的，显然你的智商无法理解这样的事情，而且你的手大概是断了也不会动手去查一查。神经病一枚。孟山都的毒理实验报告和各国草甘膦的毒理实验报告压根不是同一种东西@hytwml	UNKNOWN
1723	转基因食品	转基因美国不吃，欧盟不吃，世界别的国家都不吃，却要我们吃。难道我们就是世界的科技试验品？	UNKNOWN
1724	转基因食品	发表了博文 《加拿大科学家称转基因食物不是食品是毒物》 - 加拿大科学家称转基因食物不是食品是毒物 温哥华有机蔬菜公司老板韦克林说她们不用转基因种子栽培蔬菜  2014年6月8日，加拿大前农业部官员 |加拿大科学...	UNKNOWN
1725	转基因食品	【5日外媒头条：孟山都不满专利费被砍威胁退出印度】路透：孟山都威胁退出印度 不满转基因专利费被砍；FT：金价时隔三年重返牛市地带；华尔街日报：日系柴油车被查出排放超标；彭博：罗杰斯称美国一年内铁定陷入经济衰退，美2月非农就业新增24.2万远超预期。 http://t.cn/RGTQ6J9	UNKNOWN
1726	转基因食品	【《小崔考察转基因》http://t.cn/8FDULso中的科学错误】对于这部纪录片，持不同观点的人会看到不同的东西。然而，作为一部纪录片，它存在太多的漏洞和偏颇，使之无法完整客观地呈现美国农业和食品工业的真实面貌。-良友新视界http://t.cn/8FDykaE	UNKNOWN
1727	转基因食品	【去黑头的小妙招】黑头形成的主要原因是基因、阳光、清洁不当、用手挤压皮肤污垢、压力和荷尔蒙失调等造成。以下方法可减少和预防黑头：蜂蜜加洗面奶洗脸、番茄与柠檬片打成泥敷脸、蛋壳上的薄膜贴在鼻子上干后取下、盐加牛奶按摩半分钟洗掉、蛋清去黑头、米饭捏一小团在黑...	UNKNOWN
1728	转基因食品	【具有抗癌作用的食品】日常生活中有意识地摄入一些抗癌食品，能大大减少患癌几率：1、卷心菜--可降低肺癌风险；2、洋葱和大蒜--能预防造成肿瘤生长的基因损伤，大蒜尤其利于预防结肠癌；3、番茄--降低前列腺癌风险；4、绿茶--富含抗癌物质茶多酚；5、黑巧克力--预防细胞癌变。	UNKNOWN
1729	转基因食品	因为这不是科学技术问题，而是信誉问题	UNKNOWN
1730	转基因食品	我们老百姓生产的水稻今年多得都卖不掉了，价格低老百姓也认了，还要转基因水稻干嘛呢。	UNKNOWN
1731	转基因食品	美国的人也很多，为什么人家就不吃转基因粮食能生活下去，而中国却认为非要吃转基因粮食才能解决温饱？为什么非要拿自己的国人来当实验品，为什么美国就不会出现这种现象？	UNKNOWN
1732	转基因食品	看崔老师的微博也有一段时间了,转基因在国内不但没有被打压，且越发有泛滥之势!防不胜防啊。	UNKNOWN
1733	转基因食品	【孟山都搅动全球农资市场】（记者 汪苏）美国当地时间8月26日，在第三个收购方案被先正达董事会明确拒绝之后，孟山都宣布，放弃对瑞士先正达公司的收购。由此，孟山都的竞争对手们避免了一个巨无霸公司的产生。这几月来波谲云诡的世界农化和种子市场暂时平歇。 |孟山都搅动...	UNKNOWN
1734	转基因食品	【北京市民代表中国人民"反转一二•九"致孟山都公司抗议信】|北京市民代...你们的转基因种子和除草剂造成当今地球最严重的生态灾难，及人类健康状况和生育能力的空前恶化！多行不义必自毙！你们必须立即停止对我国人民种族灭绝的转基因生物战争！向全中国人民和全世界人民低头认罪并作出赔偿！	UNKNOWN
1735	转基因食品	猪吃转基因大米90天，没有中毒和死亡，于是教授得出结论：人吃也安全。我笑了，猪吃泔水一辈子安全，你们这些教授也吃吗？ 转	UNKNOWN
1736	转基因食品	拒绝孟山都的转基因化学食品，转基因破坏食品的营养，国人不要吃转基因。	UNKNOWN
1737	转基因食品	【中国拒收转基因玉米 美国农户起诉瑞士种子公司】因使用瑞士先正达公司出售的转基因玉米种子导致出口玉米被中国拒收，美国主要玉米生产州农户近日联合起诉瑞士先正达公司，要求赔偿损失。预计，由于中国拒绝接收这种转基因玉米，美国农户损失将超过10亿美元。详细：http://t.cn/Rhsj2ub	UNKNOWN
1738	转基因食品	不吃就反弹。接着。美国的如新、立新、日晖、富迪、仙妮雷德……等，使中国人营养更加失衡。在加上美国的转基因种子和食品大量进入中国。转基因给中国带来怎样的危害。请大家在百度视频，优酷视频里：输入转基因。点击视频观看。要用心、细心去看。' |武汉·王家...	UNKNOWN
1739	转基因食品	美国转基因三文鱼，作为第一个被人食用的转基因动物，从申请上市到完成安全评估，用了20年，足见FDA（美国食药监局）对转基因食品的谨慎。一直支持小崔的这个观点：转基因食品是该好好研究，只不过要将它作为盘中餐还应慎重。此外，要有区分标识，尊重消费者的选择权和知情权。	UNKNOWN
1740	转基因食品	为什么要吃转基因？[傻眼]	UNKNOWN
1741	转基因食品	小崔呀，我们上课讨论到关于转基因的问题时，老师说了，叫我们结婚生小孩儿之前就尽量不要吃转基因了，等完成了传宗接代的任务后就可以放心的吃了！您怎么看呀@崔永元	UNKNOWN
