ID	TARGET	TEXT
421	转基因食品	真心不懂一些人评论的智商 总是揪着让科学家吃反正我不吃的点[拜拜]  那这个社会需要的不是科学家而是无知的你了咯？
422	转基因食品	每次看见 这话题就烦，天天在网上巴拉巴拉，我就不懂到底有几个人真正懂这个？嫌不安全你不买不就是了？有谁强制你了？
423	转基因食品	确定是阻碍发展，而不是阻碍你获得利益，让你家孩子吃几年再领出来我看看[挖鼻屎][挖鼻屎][挖鼻屎]
424	转基因食品	你们吃特供，为什么?要吃大家一起吃，或者你先吃转基因几年，这叫公平。
425	转基因食品	请领导们先吃，OK,领导们天天特供供着，你一直在这扯什么安全无害都是白搭！
426	转基因食品	科学家说的还是对，跟风抵制的无知民众太多
427	转基因食品	既然这么成熟，为什么其他国家没有大力推广？作为民众不懂科学，那么请你们拿出数据，证据让大家放心。而不是一味的口头上是安全的，放心吃。实验结果请出示。
428	转基因食品	让她的子孙吃上20年看看到底有没有副作用，整天顶着个院士的头衔出来忽悠，我们不是专家，但是我们有选着吃什么的权利！
429	转基因食品	有无副作用不是争论的主题，其实，老百姓更关注的是知情权和选择权。
430	转基因食品	科学家都是你们找来的吧？为什么发达国家不让老百姓吃，到咱们这就行？傻逼
431	转基因食品	领导，科学家也吃吗，把我们当小白鼠了
432	转基因食品	分开卖就可以吧，爱吃什么自己挑。
433	转基因食品	希望尽快转基因造福更多人
434	转基因食品	那为什么领导机关幼儿园要吃特供？
435	转基因食品	这种臭傻逼都是种子公司的既得利益者，尼玛你有本事把转基因给特供领导吃再说吧！
436	转基因食品	为啥欧盟不准种不准卖。你他妈就会忽悠新闻封锁的网民
437	转基因食品	看到评论里边有很多自认为学识高深对转基因了如指掌的人自以为别人什么都不懂，我想问句，这些人对转基因的了解比农业部那帮专家教授如何？农业部自己不让幼儿园食堂用转基因油，你们难道不能用反向逻辑去理解一下么？推广转基因是利益驱使，幼儿园食堂禁用是内心驱使。
438	转基因食品	转基因食品很安全？为什么官员们不吃？为什么大人物需要特供有机食品？请有关部门解释一下！
439	转基因食品	农业部傻比，下面评论的也有部分傻比，这东西好不好不是几十年就能证明的，等到结果出来如果是坏的那就晚了，傻X,
440	转基因食品	作为一个最不注重食品安全的国家 其国民单独对转基因较真 让人费解
441	转基因食品	中国政府官员不取消特供，反而还极力鼓吹转基因食品是安全的，足以证明，这就是向全国人民撒下弥天大谎。
442	转基因食品	除了sb我再也想不出什么词了 既然如此 强烈请求农业部官员全部采用转基因食材作为特供 以身作则才服众  @崔永元
443	转基因食品	你不搞特供，我就吃，就这么简单,so easy[音乐]
444	转基因食品	虽然我知道转基因就像联合国际卫生组织监测的那样不太可能(not likely)对人体有什么危害，自己了解一些生物这滩深水的一些皮毛是觉得不太可能，但是如果那些吃特供的官员能把特供都换成转基因那我就吃转基因
445	转基因食品	我是不会吃滴，农业专家和农业部官员吃吧。18年能说明什么？[挖鼻屎]
446	转基因食品	18年你就能证明中国市面上流通的转基因食品全都无害了？？真牛逼！！自己吃去吧！
447	转基因食品	其实评论里大多数人都不懂，但是要显得他们懂，与转基因无关
448	转基因食品	许多自以为自己学识很高的人认为反对的人都是初中没毕业的傻逼，那你们赶紧都去买转基因产品吧，没人拦着
449	转基因食品	农业部，你给你妈吃转基因了吗！？
450	转基因食品	你相信转基因食品没问题，那你就去吃吧，我是不会购买的。
451	转基因食品	现在没有不代表以后没有，虽然知道破而后立，但破坏自然规律的事还是少做，即使类似逆天而行的事做在植物身上，后果依然需要人类来承担。
452	转基因食品	现在没问题不代表以后没有问题，社会这么多变谁敢保证以后不会出问题
453	转基因食品	农业部的碧池吃个三五七年没事我就信咯
454	转基因食品	专家的这个智商明显就是转基因对大脑和道德的破坏，案例就在眼前
455	转基因食品	十八年前已有转基因，所以该吃吃该喝喝该睡睡，你都吃了十八年的转基因了，还怕什么[打哈气]
456	转基因食品	我们要求不高，只要你们带头吃我就吃
457	转基因食品	我真的很希望看到：哪一个期刊的哪一期的哪篇文章，做了怎样的分析实验证明转基因会对人的生育能力造成伤害，会诱导细菌耐药，会产生致敏蛋白质。转基因好还是不好不应该在网络上争议，战场不应该在实验室里么。就算是崔永元的美国调查，面对反对意见，也没有看他做出正面回应和探讨。
458	转基因食品	还是原生态食物最好，人为改变的食品最好不要吃，不要相信什么所谓专家。相信他到时你会追悔莫及！
459	转基因食品	世界卫生组织：“目前国际市场上销售的转基因食品已经通过风险评估，不太可能（not likely)对人类健康造成危害。同时，那些批准了转基因食品的国家的消费转基因食物的公众也没有发现健康受损的案例。”
460	转基因食品	喂农业部科技教育司官员全家吃，你麻痹的
461	转基因食品	欧盟委员会关于转基因有两个结论：一、没有科学证据表明转基因作物会对环境和食品及饲料安全造成比传统作物更高的风险；二、由于采用了更精确的技术和受到更严格的监管，转基因作物甚至可能比传统作物和食品更加安全。
462	转基因食品	看来转基因产品的毒害真的是长远的啊
463	转基因食品	没关系,只需在产品上大字注明是转基因食品,并且划出转基因产品区,不得混搭正常食品一起售卖。我谢谢你们全家。
464	转基因食品	本来就没问题，没接触过这些知识的一听转基因就吓尿了，笑die!!!!
465	转基因食品	。。。我只想知道作为食品安全问题的原因的判定标准是什么
466	转基因食品	一个字：我不信。你觉得安全就叫你全家都去吃，每天吃。
467	转基因食品	煞笔啊？！18年能看出个卵？这是一个民族时代延续生存的问题！亡国灭种的问题！目光短浅！农业部也就只能看18年！
468	转基因食品	想让大众彻底相信转基因食品安全，唯一的方法就是做长期的样本量足够大的实验才行。现在看来这个做不到。在天朝到是有个方法，官老爷们的特供食品里有转基因食品，也就没人怀疑什么了。
469	转基因食品	既然没事，为什么特供食品不能有转基因，让官员先吃
470	转基因食品	国际上都没敢直接下定义说转基食品绝对安全………………
471	转基因食品	为什么反转急先锋都是对生物、化学、遗传学没什么了解的人，而网上骂转基因最多的都是整体文化水平偏低的人？ 让我想起了两句话句话，真理掌握在少数人手中；民可使由之，不可使知之。 前段时间被忽悠的太猛了，现在转不回来了
472	转基因食品	。。  没学历没文化没逻辑没脑子的傻逼才会觉得转基因有问题，当年你们妄图杀死高铁杀死航天杀死所有近代工业和科技的愚蠢举动给中国造成了百年浩劫，但你们仍旧失败了，现在你们同样无法杀死转基因，瞧好吧。
473	转基因食品	还你嘛买问题，以前人生孩子挺好的，现在头胎好多有问题不能要的，转基因就是影响生育，美帝主义研究的产品会好心让我们使用
474	转基因食品	为什么偏要转基因呢？现在粮食不够了？我艹，这里面肯定有问题！
